Tempo_s,Ciclo_CPU,Referencia_Motor,Vel_Real
4996308.0,34.66,750.0,771.0
4998500.0,34.66,750.0,771.0
5000728.0,34.66,750.0,771.0
5003112.0,35.33,750.0,737.0
5005148.0,35.33,750.0,737.0
5007340.0,35.33,750.0,737.0
5009568.0,35.33,750.0,737.0
5011760.0,35.33,750.0,737.0
5013988.0,35.33,750.0,737.0
5016180.0,35.33,750.0,737.0
5018408.0,35.33,750.0,737.0
5020600.0,35.33,750.0,737.0
5022828.0,35.33,750.0,737.0
5025020.0,35.33,750.0,737.0
5027248.0,35.33,750.0,737.0
5029440.0,35.33,750.0,737.0
5031668.0,35.33,750.0,737.0
5033860.0,35.33,750.0,737.0
5036088.0,35.33,750.0,737.0
5038280.0,35.33,750.0,737.0
5040508.0,35.33,750.0,737.0
5042700.0,35.33,750.0,737.0
5044936.0,35.33,750.0,737.0
5047120.0,35.33,750.0,737.0
5049356.0,35.33,750.0,737.0
5051540.0,35.33,750.0,737.0
5053768.0,35.33,750.0,737.0
5056056.0,35.33,750.0,754.0
5058188.0,35.33,750.0,754.0
5060380.0,35.33,750.0,754.0
5062608.0,35.33,750.0,754.0
5064800.0,35.33,750.0,754.0
5067028.0,35.33,750.0,754.0
5069220.0,35.33,750.0,754.0
5071448.0,35.33,750.0,754.0
5073640.0,35.33,750.0,754.0
5075868.0,35.33,750.0,754.0
5078060.0,35.33,750.0,754.0
5080288.0,35.33,750.0,754.0
5082480.0,35.33,750.0,754.0
5084708.0,35.33,750.0,754.0
5086900.0,35.33,750.0,754.0
5089136.0,35.33,750.0,754.0
5091320.0,35.33,750.0,754.0
5093548.0,35.33,750.0,754.0
5095740.0,35.33,750.0,754.0
5097968.0,35.33,750.0,754.0
5100160.0,35.33,750.0,754.0
5102388.0,35.33,750.0,754.0
5104580.0,35.33,750.0,754.0
5106808.0,35.33,750.0,754.0
5109200.0,35.41,750.0,737.0
5111228.0,35.41,750.0,737.0
5113420.0,35.41,750.0,737.0
5115648.0,35.41,750.0,737.0
5117840.0,35.41,750.0,737.0
5120068.0,35.41,750.0,737.0
5122260.0,35.41,750.0,737.0
5124488.0,35.41,750.0,737.0
5126680.0,35.41,750.0,737.0
5128908.0,35.41,750.0,737.0
5131100.0,35.41,750.0,737.0
5133344.0,35.41,750.0,737.0
5135520.0,35.41,750.0,737.0
5137748.0,35.41,750.0,737.0
5139940.0,35.41,750.0,737.0
5142168.0,35.41,750.0,737.0
5144360.0,35.41,750.0,737.0
5146588.0,35.41,750.0,737.0
5148780.0,35.41,750.0,737.0
5151008.0,35.41,750.0,737.0
5153200.0,35.41,750.0,737.0
5155428.0,35.41,750.0,737.0
5157620.0,35.41,750.0,737.0
5159848.0,35.41,750.0,737.0
5162136.0,35.41,750.0,720.0
5164276.0,35.41,750.0,720.0
5166460.0,35.41,750.0,720.0
5168688.0,35.41,750.0,720.0
5170880.0,35.41,750.0,720.0
5173108.0,35.41,750.0,720.0
5175308.0,35.41,750.0,720.0
5177528.0,35.41,750.0,720.0
5179720.0,35.41,750.0,720.0
5181948.0,35.41,750.0,720.0
5184140.0,35.41,750.0,720.0
5186368.0,35.41,750.0,720.0
5188560.0,35.41,750.0,720.0
5190788.0,35.41,750.0,720.0
5192980.0,35.41,750.0,720.0
5195208.0,35.41,750.0,720.0
5197400.0,35.41,750.0,720.0
5199628.0,35.41,750.0,720.0
5201820.0,35.41,750.0,720.0
5204048.0,35.41,750.0,720.0
5206240.0,35.41,750.0,720.0
5208476.0,35.41,750.0,720.0
5210660.0,35.41,750.0,720.0
5212888.0,35.41,750.0,720.0
5215284.0,35.68,750.0,737.0
5217316.0,35.68,750.0,737.0
5219500.0,35.68,750.0,737.0
5221728.0,35.68,750.0,737.0
5223920.0,35.68,750.0,737.0
5226148.0,35.68,750.0,737.0
5228340.0,35.68,750.0,737.0
5230568.0,35.68,750.0,737.0
5232760.0,35.68,750.0,737.0
5234988.0,35.68,750.0,737.0
5237180.0,35.68,750.0,737.0
5239408.0,35.68,750.0,737.0
5241600.0,35.68,750.0,737.0
5243828.0,35.68,750.0,737.0
5246020.0,35.68,750.0,737.0
5248248.0,35.68,750.0,737.0
5250440.0,35.68,750.0,737.0
5252668.0,35.68,750.0,737.0
5254860.0,35.68,750.0,737.0
5257088.0,35.68,750.0,737.0
5259288.0,35.68,750.0,737.0
5261508.0,35.68,750.0,737.0
5263700.0,35.68,750.0,737.0
5265928.0,35.68,750.0,737.0
5268216.0,35.68,750.0,737.0
5270348.0,35.68,750.0,737.0
5272540.0,35.68,750.0,737.0
5274768.0,35.68,750.0,737.0
5276968.0,35.68,750.0,737.0
5279188.0,35.68,750.0,737.0
5281380.0,35.68,750.0,737.0
5283608.0,35.68,750.0,737.0
5285800.0,35.68,750.0,737.0
5288028.0,35.68,750.0,737.0
5290220.0,35.68,750.0,737.0
5292448.0,35.68,750.0,737.0
5294640.0,35.68,750.0,737.0
5296868.0,35.68,750.0,737.0
5299060.0,35.68,750.0,737.0
5301296.0,35.68,750.0,737.0
5303480.0,35.68,750.0,737.0
5305708.0,35.68,750.0,737.0
5307900.0,35.68,750.0,737.0
5310128.0,35.68,750.0,737.0
5312320.0,35.68,750.0,737.0
5314556.0,35.68,750.0,737.0
5316740.0,35.68,750.0,737.0
5318968.0,35.68,750.0,737.0
5321360.0,35.62,750.0,737.0
5323388.0,35.62,750.0,737.0
5325580.0,35.62,750.0,737.0
5327808.0,35.62,750.0,737.0
5330000.0,35.62,750.0,737.0
5332228.0,35.62,750.0,737.0
5334420.0,35.62,750.0,737.0
5336648.0,35.62,750.0,737.0
5338840.0,35.62,750.0,737.0
5341068.0,35.62,750.0,737.0
5343268.0,35.62,750.0,737.0
5345496.0,35.62,750.0,737.0
5347680.0,35.62,750.0,737.0
5349908.0,35.62,750.0,737.0
5352100.0,35.62,750.0,737.0
5354328.0,35.62,750.0,737.0
5356520.0,35.62,750.0,737.0
5358748.0,35.62,750.0,737.0
5360940.0,35.62,750.0,737.0
5363168.0,35.62,750.0,737.0
5365360.0,35.62,750.0,737.0
5367588.0,35.62,750.0,737.0
5369780.0,35.62,750.0,737.0
5372008.0,35.62,750.0,737.0
5374296.0,35.62,750.0,754.0
5376428.0,35.62,750.0,754.0
5378620.0,35.62,750.0,754.0
5380848.0,35.62,750.0,754.0
5383040.0,35.62,750.0,754.0
5385272.0,35.62,750.0,754.0
5387460.0,35.62,750.0,754.0
5389688.0,35.62,750.0,754.0
5391880.0,35.62,750.0,754.0
5394108.0,35.62,750.0,754.0
5396300.0,35.62,750.0,754.0
5398536.0,35.62,750.0,754.0
5400720.0,35.62,750.0,754.0
5402948.0,35.62,750.0,754.0
5405140.0,35.62,750.0,754.0
5407368.0,35.62,750.0,754.0
5409560.0,35.62,750.0,754.0
5411788.0,35.62,750.0,754.0
5413980.0,35.62,750.0,754.0
5416208.0,35.62,750.0,754.0
5418400.0,35.62,750.0,754.0
5420628.0,35.62,750.0,754.0
5422820.0,35.62,750.0,754.0
5425048.0,35.62,750.0,754.0
5427448.0,35.52,750.0,702.0
5429468.0,35.52,750.0,702.0
5431660.0,35.52,750.0,702.0
5433888.0,35.52,750.0,702.0
5436080.0,35.52,750.0,702.0
5438308.0,35.52,750.0,702.0
5440500.0,35.52,750.0,702.0
5442728.0,35.52,750.0,702.0
5444928.0,35.52,750.0,702.0
5447148.0,35.52,750.0,702.0
5449340.0,35.52,750.0,702.0
5451568.0,35.52,750.0,702.0
5453760.0,35.52,750.0,702.0
5455988.0,35.52,750.0,702.0
5458180.0,35.52,750.0,702.0
5460408.0,35.52,750.0,702.0
5462600.0,35.52,750.0,702.0
5464828.0,35.52,750.0,702.0
5467020.0,35.52,750.0,702.0
5469248.0,35.52,750.0,702.0
5471440.0,35.52,750.0,702.0
5473668.0,35.52,750.0,702.0
5475860.0,35.52,750.0,702.0
5478088.0,35.52,750.0,702.0
5480376.0,35.52,750.0,720.0
5482524.0,35.52,750.0,720.0
5484700.0,35.52,750.0,720.0
5486928.0,35.52,750.0,720.0
5489120.0,35.52,750.0,720.0
5491348.0,35.52,750.0,720.0
5493540.0,35.52,750.0,720.0
5495768.0,35.52,750.0,720.0
5497960.0,35.52,750.0,720.0
5500188.0,35.52,750.0,720.0
5502380.0,35.52,750.0,720.0
5504608.0,35.52,750.0,720.0
5506800.0,35.52,750.0,720.0
5509028.0,35.52,750.0,720.0
5511220.0,35.52,750.0,720.0
5513456.0,35.52,750.0,720.0
5515640.0,35.52,750.0,720.0
5517868.0,35.52,750.0,720.0
5520060.0,35.52,750.0,720.0
5522288.0,35.52,750.0,720.0
5524488.0,35.52,750.0,720.0
5526708.0,35.52,750.0,720.0
5528900.0,35.52,750.0,720.0
5531128.0,35.52,750.0,720.0
5533516.0,35.79,750.0,702.0
5535548.0,35.79,750.0,702.0
5537740.0,35.79,750.0,702.0
5539968.0,35.79,750.0,702.0
5542160.0,35.79,750.0,702.0
5544388.0,35.79,750.0,702.0
5546580.0,35.79,750.0,702.0
5548808.0,35.79,750.0,702.0
5551008.0,35.79,750.0,702.0
5553228.0,35.79,750.0,702.0
5555420.0,35.79,750.0,702.0
5557648.0,35.79,750.0,702.0
5559840.0,35.79,750.0,702.0
5562068.0,35.79,750.0,702.0
5564260.0,35.79,750.0,702.0
5566496.0,35.79,750.0,702.0
5568680.0,35.79,750.0,702.0
5570908.0,35.79,750.0,702.0
5573100.0,35.79,750.0,702.0
5575328.0,35.79,750.0,702.0
5577520.0,35.79,750.0,702.0
5579748.0,35.79,750.0,702.0
5581940.0,35.79,750.0,702.0
5584168.0,35.79,750.0,702.0
5586456.0,35.79,750.0,737.0
5588596.0,35.79,750.0,737.0
5590780.0,35.79,750.0,737.0
5593008.0,35.79,750.0,737.0
5595200.0,35.79,750.0,737.0
5597428.0,35.79,750.0,737.0
5599620.0,35.79,750.0,737.0
5601848.0,35.79,750.0,737.0
5604040.0,35.79,750.0,737.0
5606268.0,35.79,750.0,737.0
5608468.0,35.79,750.0,737.0
5610688.0,35.79,750.0,737.0
5612880.0,35.79,750.0,737.0
5615108.0,35.79,750.0,737.0
5617300.0,35.79,750.0,737.0
5619528.0,35.79,750.0,737.0
5621720.0,35.79,750.0,737.0
5623948.0,35.79,750.0,737.0
5626148.0,35.79,750.0,737.0
5628368.0,35.79,750.0,737.0
5630560.0,35.79,750.0,737.0
5632788.0,35.79,750.0,737.0
5634980.0,35.79,750.0,737.0
5637208.0,35.79,750.0,737.0
5639600.0,35.74,750.0,720.0
5641628.0,35.74,750.0,720.0
5643820.0,35.74,750.0,720.0
5646048.0,35.74,750.0,720.0
5648240.0,35.74,750.0,720.0
5650476.0,35.74,750.0,720.0
5652660.0,35.74,750.0,720.0
5654888.0,35.74,750.0,720.0
5657080.0,35.74,750.0,720.0
5659308.0,35.74,750.0,720.0
5661500.0,35.74,750.0,720.0
5663728.0,35.74,750.0,720.0
5665920.0,35.74,750.0,720.0
5668148.0,35.74,750.0,720.0
5670348.0,35.74,750.0,720.0
5672568.0,35.74,750.0,720.0
5674760.0,35.74,750.0,720.0
5676988.0,35.74,750.0,720.0
5679180.0,35.74,750.0,720.0
5681408.0,35.74,750.0,720.0
5683600.0,35.74,750.0,720.0
5685828.0,35.74,750.0,720.0
5688020.0,35.74,750.0,720.0
5690248.0,35.74,750.0,720.0
5692544.0,35.74,750.0,737.0
5694668.0,35.74,750.0,737.0
5696860.0,35.74,750.0,737.0
5699088.0,35.74,750.0,737.0
5701280.0,35.74,750.0,737.0
5703508.0,35.74,750.0,737.0
5705700.0,35.74,750.0,737.0
5707928.0,35.74,750.0,737.0
5710120.0,35.74,750.0,737.0
5712348.0,35.74,750.0,737.0
5714548.0,35.74,750.0,737.0
5716768.0,35.74,750.0,737.0
5718960.0,35.74,750.0,737.0
5721188.0,35.74,750.0,737.0
5723380.0,35.74,750.0,737.0
5725608.0,35.74,750.0,737.0
5727800.0,35.74,750.0,737.0
5730028.0,35.74,750.0,737.0
5732220.0,35.74,750.0,737.0
5734456.0,35.74,750.0,737.0
5736640.0,35.74,750.0,737.0
5738868.0,35.74,750.0,737.0
5741060.0,35.74,750.0,737.0
5743288.0,35.74,750.0,737.0
5745676.0,35.78,750.0,737.0
5747708.0,35.78,750.0,737.0
5749900.0,35.78,750.0,737.0
5752128.0,35.78,750.0,737.0
5754320.0,35.78,750.0,737.0
5756548.0,35.78,750.0,737.0
5758744.0,35.78,750.0,737.0
5760968.0,35.78,750.0,737.0
5763160.0,35.78,750.0,737.0
5765396.0,35.78,750.0,737.0
5767580.0,35.78,750.0,737.0
5769808.0,35.78,750.0,737.0
5772000.0,35.78,750.0,737.0
5774228.0,35.78,750.0,737.0
5776420.0,35.78,750.0,737.0
5778648.0,35.78,750.0,737.0
5780840.0,35.78,750.0,737.0
5783068.0,35.78,750.0,737.0
5785260.0,35.78,750.0,737.0
5787488.0,35.78,750.0,737.0
5789680.0,35.78,750.0,737.0
5791908.0,35.78,750.0,737.0
5794100.0,35.78,750.0,737.0
5796328.0,35.78,750.0,737.0
5798616.0,35.78,750.0,668.0
5800748.0,35.78,750.0,668.0
5802940.0,35.78,750.0,668.0
5805168.0,35.78,750.0,668.0
5807360.0,35.78,750.0,668.0
5809588.0,35.78,750.0,668.0
5811780.0,35.78,750.0,668.0
5814008.0,35.78,750.0,668.0
5816208.0,35.78,750.0,668.0
5818428.0,35.78,750.0,668.0
5820620.0,35.78,750.0,668.0
5822848.0,35.78,750.0,668.0
5825040.0,35.78,750.0,668.0
5827268.0,35.78,750.0,668.0
5829460.0,35.78,750.0,668.0
5831696.0,35.78,750.0,668.0
5833880.0,35.78,750.0,668.0
5836108.0,35.78,750.0,668.0
5838300.0,35.78,750.0,668.0
5840528.0,35.78,750.0,668.0
5842720.0,35.78,750.0,668.0
5844948.0,35.78,750.0,668.0
5847140.0,35.78,750.0,668.0
5849368.0,35.78,750.0,668.0
5851756.0,36.39,750.0,771.0
5853788.0,36.39,750.0,771.0
5855980.0,36.39,750.0,771.0
5858208.0,36.39,750.0,771.0
5860400.0,36.39,750.0,771.0
5862628.0,36.39,750.0,771.0
5864820.0,36.39,750.0,771.0
5867056.0,36.39,750.0,771.0
5869240.0,36.39,750.0,771.0
5871468.0,36.39,750.0,771.0
5873660.0,36.39,750.0,771.0
5875888.0,36.39,750.0,771.0
5878080.0,36.39,750.0,771.0
5880308.0,36.39,750.0,771.0
5882500.0,36.39,750.0,771.0
5884728.0,36.39,750.0,771.0
5886920.0,36.39,750.0,771.0
5889148.0,36.39,750.0,771.0
5891340.0,36.39,750.0,771.0
5893568.0,36.39,750.0,771.0
5895760.0,36.39,750.0,771.0
5897988.0,36.39,750.0,771.0
5900180.0,36.39,750.0,771.0
5902408.0,36.39,750.0,771.0
5904696.0,36.39,750.0,805.0
5906828.0,36.39,750.0,805.0
5909020.0,36.39,750.0,805.0
5911248.0,36.39,750.0,805.0
5913440.0,36.39,750.0,805.0
5915676.0,36.39,750.0,805.0
5917860.0,36.39,750.0,805.0
5920088.0,36.39,750.0,805.0
5922280.0,36.39,750.0,805.0
5924508.0,36.39,750.0,805.0
5926700.0,36.39,750.0,805.0
5928928.0,36.39,750.0,805.0
5931120.0,36.39,750.0,805.0
5933348.0,36.39,750.0,805.0
5935540.0,36.39,750.0,805.0
5937768.0,36.39,750.0,805.0
5939960.0,36.39,750.0,805.0
5942188.0,36.39,750.0,805.0
5944380.0,36.39,750.0,805.0
5946616.0,36.39,750.0,805.0
5948800.0,36.39,750.0,805.0
5951028.0,36.39,750.0,805.0
5953220.0,36.39,750.0,805.0
5955448.0,36.39,750.0,805.0
5957840.0,35.5,750.0,702.0
5959868.0,35.5,750.0,702.0
5962060.0,35.5,750.0,702.0
5964288.0,35.5,750.0,702.0
5966480.0,35.5,750.0,702.0
5968708.0,35.5,750.0,702.0
5970900.0,35.5,750.0,702.0
5973128.0,35.5,750.0,702.0
5975328.0,35.5,750.0,702.0
5977548.0,35.5,750.0,702.0
5979740.0,35.5,750.0,702.0
5981968.0,35.5,750.0,702.0
5984160.0,35.5,750.0,702.0
5986388.0,35.5,750.0,702.0
5988580.0,35.5,750.0,702.0
5990808.0,35.5,750.0,702.0
5993000.0,35.5,750.0,702.0
5995228.0,35.5,750.0,702.0
5997420.0,35.5,750.0,702.0
5999656.0,35.5,750.0,702.0
6001840.0,35.5,750.0,702.0
6004068.0,35.5,750.0,702.0
6006260.0,35.5,750.0,702.0
6008488.0,35.5,750.0,702.0
6010780.0,35.5,750.0,702.0
6012908.0,35.5,750.0,702.0
6015100.0,35.5,750.0,702.0
6017328.0,35.5,750.0,702.0
6019520.0,35.5,750.0,702.0
6021748.0,35.5,750.0,702.0
6023940.0,35.5,750.0,702.0
6026168.0,35.5,750.0,702.0
6028360.0,35.5,750.0,702.0
6030588.0,35.5,750.0,702.0
6032780.0,35.5,750.0,702.0
6035008.0,35.5,750.0,702.0
6037200.0,35.5,750.0,702.0
6039428.0,35.5,750.0,702.0
6041628.0,35.5,750.0,702.0
6043848.0,35.5,750.0,702.0
6046040.0,35.5,750.0,702.0
6048268.0,35.5,750.0,702.0
6050460.0,35.5,750.0,702.0
6052688.0,35.5,750.0,702.0
6054880.0,35.5,750.0,702.0
6057108.0,35.5,750.0,702.0
6059300.0,35.5,750.0,702.0
6061536.0,35.5,750.0,702.0
6063916.0,35.2,750.0,685.0
6065948.0,35.2,750.0,685.0
6068140.0,35.2,750.0,685.0
6070368.0,35.2,750.0,685.0
6072560.0,35.2,750.0,685.0
6074788.0,35.2,750.0,685.0
6076980.0,35.2,750.0,685.0
6079208.0,35.2,750.0,685.0
6081400.0,35.2,750.0,685.0
6083636.0,35.2,750.0,685.0
6085820.0,35.2,750.0,685.0
6088048.0,35.2,750.0,685.0
6090240.0,35.2,750.0,685.0
6092468.0,35.2,750.0,685.0
6094660.0,35.2,750.0,685.0
6096888.0,35.2,750.0,685.0
6099080.0,35.2,750.0,685.0
6101308.0,35.2,750.0,685.0
6103500.0,35.2,750.0,685.0
6105728.0,35.2,750.0,685.0
6107920.0,35.2,750.0,685.0
6110148.0,35.2,750.0,685.0
6112340.0,35.2,750.0,685.0
6114568.0,35.2,750.0,685.0
6116860.0,35.2,750.0,757.0
6118988.0,35.2,750.0,757.0
6121180.0,35.2,750.0,757.0
6123408.0,35.2,750.0,757.0
6125604.0,35.2,750.0,757.0
6127828.0,35.2,750.0,757.0
6130020.0,35.2,750.0,757.0
6132248.0,35.2,750.0,757.0
6134440.0,35.2,750.0,757.0
6136668.0,35.2,750.0,757.0
6138860.0,35.2,750.0,757.0
6141088.0,35.2,750.0,757.0
6143280.0,35.2,750.0,757.0
6145508.0,35.2,750.0,757.0
6147700.0,35.2,750.0,757.0
6149928.0,35.2,750.0,757.0
6152120.0,35.2,750.0,757.0
6154348.0,35.2,750.0,757.0
6156540.0,35.2,750.0,757.0
6158768.0,35.2,750.0,757.0
6160960.0,35.2,750.0,757.0
6163188.0,35.2,750.0,757.0
6165380.0,35.2,750.0,757.0
6167608.0,35.2,750.0,757.0
6169996.0,34.69,750.0,685.0
6172028.0,34.69,750.0,685.0
6174220.0,34.69,750.0,685.0
6176448.0,34.69,750.0,685.0
6178640.0,34.69,750.0,685.0
6180876.0,34.69,750.0,685.0
6183060.0,34.69,750.0,685.0
6185288.0,34.69,750.0,685.0
6187480.0,34.69,750.0,685.0
6189708.0,34.69,750.0,685.0
6191900.0,34.69,750.0,685.0
6194128.0,34.69,750.0,685.0
6196320.0,34.69,750.0,685.0
6198548.0,34.69,750.0,685.0
6200740.0,34.69,750.0,685.0
6202968.0,34.69,750.0,685.0
6205160.0,34.69,750.0,685.0
6207396.0,34.69,750.0,685.0
6209580.0,34.69,750.0,685.0
6211808.0,34.69,750.0,685.0
6214000.0,34.69,750.0,685.0
6216228.0,34.69,750.0,685.0
6218420.0,34.69,750.0,685.0
6220648.0,34.69,750.0,685.0
6222944.0,34.69,750.0,754.0
6225068.0,34.69,750.0,754.0
6227260.0,34.69,750.0,754.0
6229488.0,34.69,750.0,754.0
6231680.0,34.69,750.0,754.0
6233908.0,34.69,750.0,754.0
6236100.0,34.69,750.0,754.0
6238328.0,34.69,750.0,754.0
6240520.0,34.69,750.0,754.0
6242748.0,34.69,750.0,754.0
6244940.0,34.69,750.0,754.0
6247168.0,34.69,750.0,754.0
6249360.0,34.69,750.0,754.0
6251588.0,34.69,750.0,754.0
6253780.0,34.69,750.0,754.0
6256008.0,34.69,750.0,754.0
6258200.0,34.69,750.0,754.0
6260428.0,34.69,750.0,754.0
6262620.0,34.69,750.0,754.0
6264856.0,34.69,750.0,754.0
6267040.0,34.69,750.0,754.0
6269268.0,34.69,750.0,754.0
6271460.0,34.69,750.0,754.0
6273688.0,34.69,750.0,754.0
6276076.0,35.22,750.0,754.0
6278108.0,35.22,750.0,754.0
6280300.0,35.22,750.0,754.0
6282528.0,35.22,750.0,754.0
6284720.0,35.22,750.0,754.0
6286948.0,35.22,750.0,754.0
6289140.0,35.22,750.0,754.0
6291368.0,35.22,750.0,754.0
6293560.0,35.22,750.0,754.0
6295788.0,35.22,750.0,754.0
6297980.0,35.22,750.0,754.0
6300208.0,35.22,750.0,754.0
6302400.0,35.22,750.0,754.0
6304628.0,35.22,750.0,754.0
6306828.0,35.22,750.0,754.0
6309048.0,35.22,750.0,754.0
6311240.0,35.22,750.0,754.0
6313468.0,35.22,750.0,754.0
6315660.0,35.22,750.0,754.0
6317888.0,35.22,750.0,754.0
6320080.0,35.22,750.0,754.0
6322308.0,35.22,750.0,754.0
6324500.0,35.22,750.0,754.0
6326728.0,35.22,750.0,754.0
6329016.0,35.22,750.0,788.0
6331148.0,35.22,750.0,788.0
6333340.0,35.22,750.0,788.0
6335568.0,35.22,750.0,788.0
6337760.0,35.22,750.0,788.0
6339988.0,35.22,750.0,788.0
6342180.0,35.22,750.0,788.0
6344416.0,35.22,750.0,788.0
6346600.0,35.22,750.0,788.0
6348836.0,35.22,750.0,788.0
6351020.0,35.22,750.0,788.0
6353248.0,35.22,750.0,788.0
6355440.0,35.22,750.0,788.0
6357668.0,35.22,750.0,788.0
6359860.0,35.22,750.0,788.0
6362088.0,35.22,750.0,788.0
6364280.0,35.22,750.0,788.0
6366508.0,35.22,750.0,788.0
6368700.0,35.22,750.0,788.0
6370928.0,35.22,750.0,788.0
6373120.0,35.22,750.0,788.0
6375356.0,35.22,750.0,788.0
6377540.0,35.22,750.0,788.0
6379768.0,35.22,750.0,788.0
6382160.0,34.93,750.0,702.0
6384188.0,34.93,750.0,702.0
6386380.0,34.93,750.0,702.0
6388608.0,34.93,750.0,702.0
6390808.0,34.93,750.0,702.0
6393028.0,34.93,750.0,702.0
6395220.0,34.93,750.0,702.0
6397448.0,34.93,750.0,702.0
6399640.0,34.93,750.0,702.0
6401868.0,34.93,750.0,702.0
6404060.0,34.93,750.0,702.0
6406296.0,34.93,750.0,702.0
6408480.0,34.93,750.0,702.0
6410708.0,34.93,750.0,702.0
6412900.0,34.93,750.0,702.0
6415128.0,34.93,750.0,702.0
6417320.0,34.93,750.0,702.0
6419548.0,34.93,750.0,702.0
6421740.0,34.93,750.0,702.0
6423968.0,34.93,750.0,702.0
6426160.0,34.93,750.0,702.0
6428388.0,34.93,750.0,702.0
6430584.0,34.93,750.0,702.0
6432816.0,34.93,750.0,702.0
6435096.0,34.93,750.0,720.0
6437228.0,34.93,750.0,720.0
6439420.0,34.93,750.0,720.0
6441648.0,34.93,750.0,720.0
6443840.0,34.93,750.0,720.0
6446068.0,34.93,750.0,720.0
6448260.0,34.93,750.0,720.0
6450488.0,34.93,750.0,720.0
6452680.0,34.93,750.0,720.0
6454908.0,34.93,750.0,720.0
6457100.0,34.93,750.0,720.0
6459328.0,34.93,750.0,720.0
6461520.0,34.93,750.0,720.0
6463748.0,34.93,750.0,720.0
6465940.0,34.93,750.0,720.0
6468168.0,34.93,750.0,720.0
6470360.0,34.93,750.0,720.0
6472588.0,34.93,750.0,720.0
6474788.0,34.93,750.0,720.0
6477008.0,34.93,750.0,720.0
6479200.0,34.93,750.0,720.0
6481428.0,34.93,750.0,720.0
6483620.0,34.93,750.0,720.0
6485848.0,34.93,750.0,720.0
6488236.0,35.38,750.0,720.0
6490268.0,35.38,750.0,720.0
6492460.0,35.38,750.0,720.0
6494688.0,35.38,750.0,720.0
6496880.0,35.38,750.0,720.0
6499108.0,35.38,750.0,720.0
6501300.0,35.38,750.0,720.0
6503528.0,35.38,750.0,720.0
6505720.0,35.38,750.0,720.0
6507956.0,35.38,750.0,720.0
6510140.0,35.38,750.0,720.0
6512368.0,35.38,750.0,720.0
6514560.0,35.38,750.0,720.0
6516792.0,35.38,750.0,720.0
6518980.0,35.38,750.0,720.0
6521208.0,35.38,750.0,720.0
6523400.0,35.38,750.0,720.0
6525636.0,35.38,750.0,720.0
6527820.0,35.38,750.0,720.0
6530056.0,35.38,750.0,720.0
6532240.0,35.38,750.0,720.0
6534468.0,35.38,750.0,720.0
6536660.0,35.38,750.0,720.0
6538888.0,35.38,750.0,720.0
6541176.0,35.38,750.0,720.0
6543308.0,35.38,750.0,720.0
6545500.0,35.38,750.0,720.0
6547728.0,35.38,750.0,720.0
6549920.0,35.38,750.0,720.0
6552148.0,35.38,750.0,720.0
6554340.0,35.38,750.0,720.0
6556568.0,35.38,750.0,720.0
6558760.0,35.38,750.0,720.0
6560988.0,35.38,750.0,720.0
6563180.0,35.38,750.0,720.0
6565408.0,35.38,750.0,720.0
6567600.0,35.38,750.0,720.0
6569828.0,35.38,750.0,720.0
6572020.0,35.38,750.0,720.0
6574248.0,35.38,750.0,720.0
6576440.0,35.38,750.0,720.0
6578668.0,35.38,750.0,720.0
6580860.0,35.38,750.0,720.0
6583088.0,35.38,750.0,720.0
6585284.0,35.38,750.0,720.0
6587508.0,35.38,750.0,720.0
6589700.0,35.38,750.0,720.0
6591928.0,35.38,750.0,720.0
6594308.0,35.47,750.0,754.0
6596348.0,35.47,750.0,754.0
6598540.0,35.47,750.0,754.0
6600768.0,35.47,750.0,754.0
6602960.0,35.47,750.0,754.0
6605188.0,35.47,750.0,754.0
6607380.0,35.47,750.0,754.0
6609608.0,35.47,750.0,754.0
6611800.0,35.47,750.0,754.0
6614036.0,35.47,750.0,754.0
6616220.0,35.47,750.0,754.0
6618448.0,35.47,750.0,754.0
6620640.0,35.47,750.0,754.0
6622868.0,35.47,750.0,754.0
6625060.0,35.47,750.0,754.0
6627296.0,35.47,750.0,754.0
6629480.0,35.47,750.0,754.0
6631708.0,35.47,750.0,754.0
6633900.0,35.47,750.0,754.0
6636128.0,35.47,750.0,754.0
6638320.0,35.47,750.0,754.0
6640548.0,35.47,750.0,754.0
6642740.0,35.47,750.0,754.0
6644968.0,35.47,750.0,754.0
6647256.0,35.47,750.0,754.0
6649388.0,35.47,750.0,754.0
6651584.0,35.47,750.0,754.0
6653808.0,35.47,750.0,754.0
6656008.0,35.47,750.0,754.0
6658228.0,35.47,750.0,754.0
6660420.0,35.47,750.0,754.0
6662648.0,35.47,750.0,754.0
6664840.0,35.47,750.0,754.0
6667068.0,35.47,750.0,754.0
6669260.0,35.47,750.0,754.0
6671488.0,35.47,750.0,754.0
6673680.0,35.47,750.0,754.0
6675916.0,35.47,750.0,754.0
6678100.0,35.47,750.0,754.0
6680328.0,35.47,750.0,754.0
6682520.0,35.47,750.0,754.0
6684748.0,35.47,750.0,754.0
6686940.0,35.47,750.0,754.0
6689168.0,35.47,750.0,754.0
6691360.0,35.47,750.0,754.0
6693588.0,35.47,750.0,754.0
6695780.0,35.47,750.0,754.0
6698016.0,35.47,750.0,754.0
6700404.0,35.28,750.0,754.0
6702428.0,35.28,750.0,754.0
6704620.0,35.28,750.0,754.0
6706848.0,35.28,750.0,754.0
